	SS	PromoterDistance	DistTerm	Distance	sameStrand	DownDistance	sameDownStrand	AAAA/TTTT	AAAC/GTTT	AAAG/CTTT	AAAT/ATTT	AACA/TGTT	AACC/GGTT	AACG/CGTT	AACT/AGTT	AAGA/TCTT	AAGC/GCTT	AAGG/CCTT	AAGT/ACTT	AATA/TATT	AATC/GATT	AATG/CATT	AATT/AATT	ACAA/TTGT	ACAC/GTGT	ACAG/CTGT	ACAT/ATGT	ACCA/TGGT	ACCC/GGGT	ACCG/CGGT	ACCT/AGGT	ACGA/TCGT	ACGC/GCGT	ACGG/CCGT	ACGT/ACGT	ACTA/TAGT	ACTC/GAGT	ACTG/CAGT	AGAA/TTCT	AGAC/GTCT	AGAG/CTCT	AGAT/ATCT	AGCA/TGCT	AGCC/GGCT	AGCG/CGCT	AGCT/AGCT	AGGA/TCCT	AGGC/GCCT	AGGG/CCCT	AGTA/TACT	AGTC/GACT	AGTG/CACT	ATAA/TTAT	ATAC/GTAT	ATAG/CTAT	ATAT/ATAT	ATCA/TGAT	ATCC/GGAT	ATCG/CGAT	ATGA/TCAT	ATGC/GCAT	ATGG/CCAT	ATTA/TAAT	ATTC/GAAT	ATTG/CAAT	CAAA/TTTG	CAAC/GTTG	CAAG/CTTG	CACA/TGTG	CACC/GGTG	CACG/CGTG	CAGA/TCTG	CAGC/GCTG	CAGG/CCTG	CATA/TATG	CATC/GATG	CATG/CATG	CCAA/TTGG	CCAC/GTGG	CCAG/CTGG	CCCA/TGGG	CCCC/GGGG	CCCG/CGGG	CCGA/TCGG	CCGC/GCGG	CCGG/CCGG	CCTA/TAGG	CCTC/GAGG	CGAA/TTCG	CGAC/GTCG	CGAG/CTCG	CGCA/TGCG	CGCC/GGCG	CGCG/CGCG	CGGA/TCCG	CGGC/GCCG	CGTA/TACG	CGTC/GACG	CTAA/TTAG	CTAC/GTAG	CTAG/CTAG	CTCA/TGAG	CTCC/GGAG	CTGA/TCAG	CTGC/GCAG	CTTA/TAAG	CTTC/GAAG	GAAA/TTTC	GAAC/GTTC	GACA/TGTC	GACC/GGTC	GAGA/TCTC	GAGC/GCTC	GATA/TATC	GATC/GATC	GCAA/TTGC	GCAC/GTGC	GCCA/TGGC	GCCC/GGGC	GCGA/TCGC	GCGC/GCGC	GCTA/TAGC	GGAA/TTCC	GGAC/GTCC	GGCA/TGCC	GGCC/GGCC	GGGA/TCCC	GGTA/TACC	GTAA/TTAC	GTAC/GTAC	GTCA/TGAC	GTGA/TCAC	GTTA/TAAC	TAAA/TTTA	TACA/TGTA	TAGA/TCTA	TATA/TATA	TCAA/TTGA	TCCA/TGGA	TCGA/TCGA	TGAA/TTCA	TGCA/TGCA	TTAA/TTAA
STnc220	-13.5	0	0	-229	0	154	1	0.06666666666666667	0.0	0.013333333333333334	0.02666666666666667	0.0	0.013333333333333334	0.0	0.0	0.0	0.013333333333333334	0.0	0.0	0.02666666666666667	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.0	0.0	0.013333333333333334	0.013333333333333334	0.0	0.0	0.0	0.013333333333333334	0.0	0.0	0.013333333333333334	0.0	0.0	0.0	0.0	0.013333333333333334	0.0	0.0	0.013333333333333334	0.0	0.0	0.013333333333333334	0.02666666666666667	0.013333333333333334	0.0	0.013333333333333334	0.0	0.0	0.0	0.04	0.013333333333333334	0.0	0.013333333333333334	0.0	0.0	0.0	0.013333333333333334	0.0	0.0	0.04	0.02666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013333333333333334	0.0	0.04	0.013333333333333334	0.0	0.0	0.0	0.0	0.013333333333333334	0.0	0.0	0.0	0.0	0.013333333333333334	0.0	0.0	0.0	0.013333333333333334	0.0	0.0	0.0	0.013333333333333334	0.0	0.02666666666666667	0.0	0.013333333333333334	0.0	0.02666666666666667	0.0	0.0	0.013333333333333334	0.02666666666666667	0.013333333333333334	0.013333333333333334	0.0	0.0	0.013333333333333334	0.013333333333333334	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.013333333333333334	0.013333333333333334	0.013333333333333334	0.0	0.013333333333333334	0.013333333333333334	0.0	0.013333333333333334	0.0	0.0	0.0	0.0	0.013333333333333334	0.0	0.0	0.0	0.02666666666666667	0.02666666666666667	0.013333333333333334	0.013333333333333334	0.0	0.0	0.0	0.013333333333333334	0.0	0.0
STnc690	-47.2	0	0	-1149	1	0	1	0.062111801242236024	0.037267080745341616	0.006211180124223602	0.012422360248447204	0.006211180124223602	0.024844720496894408	0.012422360248447204	0.012422360248447204	0.012422360248447204	0.006211180124223602	0.006211180124223602	0.0	0.0	0.006211180124223602	0.006211180124223602	0.006211180124223602	0.006211180124223602	0.0	0.0	0.012422360248447204	0.0	0.012422360248447204	0.012422360248447204	0.006211180124223602	0.006211180124223602	0.0	0.006211180124223602	0.006211180124223602	0.012422360248447204	0.012422360248447204	0.0	0.006211180124223602	0.006211180124223602	0.0	0.012422360248447204	0.0	0.012422360248447204	0.0	0.0	0.012422360248447204	0.006211180124223602	0.006211180124223602	0.006211180124223602	0.006211180124223602	0.0	0.012422360248447204	0.0	0.012422360248447204	0.0	0.012422360248447204	0.012422360248447204	0.006211180124223602	0.0	0.0	0.012422360248447204	0.012422360248447204	0.0	0.0	0.018633540372670808	0.012422360248447204	0.006211180124223602	0.0	0.0	0.006211180124223602	0.006211180124223602	0.0	0.006211180124223602	0.012422360248447204	0.012422360248447204	0.0	0.006211180124223602	0.0	0.006211180124223602	0.006211180124223602	0.018633540372670808	0.024844720496894408	0.012422360248447204	0.0	0.018633540372670808	0.006211180124223602	0.012422360248447204	0.012422360248447204	0.0	0.006211180124223602	0.0	0.006211180124223602	0.0	0.012422360248447204	0.006211180124223602	0.0	0.006211180124223602	0.006211180124223602	0.0	0.0	0.012422360248447204	0.018633540372670808	0.006211180124223602	0.0	0.012422360248447204	0.0	0.012422360248447204	0.006211180124223602	0.012422360248447204	0.0	0.006211180124223602	0.006211180124223602	0.012422360248447204	0.006211180124223602	0.006211180124223602	0.0	0.006211180124223602	0.018633540372670808	0.006211180124223602	0.0	0.0	0.0	0.012422360248447204	0.006211180124223602	0.006211180124223602	0.006211180124223602	0.006211180124223602	0.012422360248447204	0.0	0.006211180124223602	0.006211180124223602	0.0	0.031055900621118012	0.0	0.0	0.0	0.018633540372670808	0.012422360248447204	0.0	0.0	0.0	0.012422360248447204
Cobalamin	-40.2	-1000	1000	-94	0	323	0	0.005813953488372093	0.011627906976744186	0.005813953488372093	0.011627906976744186	0.005813953488372093	0.01744186046511628	0.005813953488372093	0.0	0.01744186046511628	0.005813953488372093	0.011627906976744186	0.0	0.0	0.011627906976744186	0.005813953488372093	0.0	0.005813953488372093	0.0	0.01744186046511628	0.005813953488372093	0.01744186046511628	0.011627906976744186	0.005813953488372093	0.011627906976744186	0.005813953488372093	0.005813953488372093	0.011627906976744186	0.005813953488372093	0.0	0.0	0.005813953488372093	0.005813953488372093	0.011627906976744186	0.0	0.005813953488372093	0.011627906976744186	0.01744186046511628	0.011627906976744186	0.0	0.01744186046511628	0.005813953488372093	0.011627906976744186	0.0	0.0	0.005813953488372093	0.011627906976744186	0.0	0.0	0.0	0.01744186046511628	0.005813953488372093	0.005813953488372093	0.0	0.005813953488372093	0.005813953488372093	0.0	0.0	0.005813953488372093	0.011627906976744186	0.005813953488372093	0.005813953488372093	0.01744186046511628	0.011627906976744186	0.0	0.005813953488372093	0.029069767441860465	0.01744186046511628	0.005813953488372093	0.005813953488372093	0.0	0.011627906976744186	0.01744186046511628	0.005813953488372093	0.005813953488372093	0.040697674418604654	0.023255813953488372	0.005813953488372093	0.011627906976744186	0.0	0.005813953488372093	0.011627906976744186	0.0	0.011627906976744186	0.005813953488372093	0.011627906976744186	0.005813953488372093	0.0	0.0	0.0	0.011627906976744186	0.01744186046511628	0.005813953488372093	0.005813953488372093	0.0	0.0	0.005813953488372093	0.011627906976744186	0.01744186046511628	0.005813953488372093	0.01744186046511628	0.005813953488372093	0.0	0.005813953488372093	0.01744186046511628	0.0	0.0	0.005813953488372093	0.005813953488372093	0.011627906976744186	0.0	0.01744186046511628	0.011627906976744186	0.011627906976744186	0.0	0.005813953488372093	0.011627906976744186	0.011627906976744186	0.011627906976744186	0.0	0.01744186046511628	0.005813953488372093	0.011627906976744186	0.0	0.005813953488372093	0.01744186046511628	0.011627906976744186	0.011627906976744186	0.0	0.0	0.0	0.0	0.0	0.0	0.005813953488372093	0.0	0.0
STnc230	-18.2	0	0	-51	0	72	0	0.05063291139240506	0.012658227848101266	0.02531645569620253	0.0	0.0	0.0	0.012658227848101266	0.012658227848101266	0.0	0.0	0.0	0.02531645569620253	0.012658227848101266	0.0	0.0379746835443038	0.0	0.02531645569620253	0.0	0.0	0.0	0.012658227848101266	0.0	0.0	0.0	0.012658227848101266	0.0	0.0	0.012658227848101266	0.0	0.0	0.012658227848101266	0.0	0.02531645569620253	0.0	0.0	0.012658227848101266	0.0	0.0	0.0	0.012658227848101266	0.0	0.012658227848101266	0.012658227848101266	0.012658227848101266	0.0	0.02531645569620253	0.0	0.0	0.012658227848101266	0.05063291139240506	0.012658227848101266	0.0	0.012658227848101266	0.0	0.02531645569620253	0.012658227848101266	0.0	0.0379746835443038	0.02531645569620253	0.0	0.0	0.0	0.0	0.0	0.0	0.012658227848101266	0.02531645569620253	0.0	0.0	0.0	0.0	0.0	0.02531645569620253	0.02531645569620253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012658227848101266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012658227848101266	0.0	0.0	0.0	0.0	0.02531645569620253	0.02531645569620253	0.0	0.0	0.0	0.0	0.012658227848101266	0.012658227848101266	0.0	0.02531645569620253	0.0	0.0379746835443038	0.012658227848101266	0.012658227848101266	0.0	0.012658227848101266	0.012658227848101266	0.0	0.0	0.0	0.0	0.0	0.0	0.012658227848101266	0.02531645569620253	0.012658227848101266	0.0	0.012658227848101266	0.012658227848101266	0.0	0.0	0.012658227848101266	0.012658227848101266	0.0	0.0	0.02531645569620253	0.0	0.0	0.0	0.0	0.0
STnc240	-18.3	0	0	-139	1	59	1	0.0821917808219178	0.0136986301369863	0.0	0.0410958904109589	0.0	0.0273972602739726	0.0136986301369863	0.0	0.0	0.0136986301369863	0.0	0.0136986301369863	0.0410958904109589	0.0	0.0136986301369863	0.0136986301369863	0.0	0.0136986301369863	0.0	0.0	0.0	0.0	0.0273972602739726	0.0	0.0	0.0410958904109589	0.0	0.0136986301369863	0.0136986301369863	0.0	0.0	0.0136986301369863	0.0	0.0	0.0	0.0	0.0	0.0136986301369863	0.0	0.0	0.0	0.0136986301369863	0.0	0.0	0.0136986301369863	0.0136986301369863	0.0273972602739726	0.0	0.0	0.0	0.0	0.0	0.0136986301369863	0.0	0.0	0.0136986301369863	0.0136986301369863	0.0136986301369863	0.0136986301369863	0.0	0.0136986301369863	0.0	0.0	0.0	0.0136986301369863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0273972602739726	0.0136986301369863	0.0	0.0136986301369863	0.0	0.0	0.0273972602739726	0.0	0.0	0.0136986301369863	0.0136986301369863	0.0	0.0136986301369863	0.0273972602739726	0.0273972602739726	0.0273972602739726	0.0	0.0	0.0	0.0	0.0	0.0136986301369863	0.0	0.0136986301369863	0.0	0.0	0.0136986301369863	0.0	0.0	0.0	0.0	0.0	0.0273972602739726	0.0	0.0	0.0136986301369863	0.0	0.0	0.0	0.0	0.0	0.0136986301369863	0.0	0.0	0.0	0.0	0.0	0.0136986301369863	0.0	0.0273972602739726	0.0273972602739726	0.0	0.0	0.0	0.0136986301369863	0.0	0.0	0.0136986301369863	0.0136986301369863	0.0136986301369863
STnc700-His_leader	-88.96	0	1000	0	0	0	1	0.036619718309859155	0.005633802816901409	0.02535211267605634	0.01408450704225352	0.0028169014084507044	0.008450704225352112	0.011267605633802816	0.0	0.016901408450704224	0.016901408450704224	0.011267605633802816	0.005633802816901409	0.0028169014084507044	0.0	0.016901408450704227	0.008450704225352112	0.0028169014084507044	0.008450704225352114	0.005633802816901409	0.008450704225352114	0.01408450704225352	0.0	0.005633802816901409	0.005633802816901409	0.0	0.01971830985915493	0.0028169014084507044	0.0	0.008450704225352114	0.0	0.005633802816901409	0.008450704225352114	0.011267605633802816	0.0028169014084507044	0.011267605633802818	0.008450704225352114	0.011267605633802818	0.005633802816901409	0.0	0.011267605633802818	0.011267605633802816	0.0	0.0028169014084507044	0.011267605633802816	0.005633802816901409	0.016901408450704227	0.011267605633802816	0.0028169014084507044	0.0	0.014084507042253521	0.005633802816901409	0.008450704225352114	0.028169014084507043	0.011267605633802816	0.005633802816901409	0.0	0.016901408450704224	0.005633802816901409	0.005633802816901409	0.0	0.0028169014084507044	0.005633802816901409	0.011267605633802816	0.005633802816901409	0.011267605633802818	0.005633802816901409	0.011267605633802818	0.008450704225352114	0.019718309859154928	0.005633802816901409	0.0028169014084507044	0.008450704225352114	0.008450704225352114	0.0	0.011267605633802818	0.008450704225352114	0.0028169014084507044	0.0028169014084507044	0.008450704225352112	0.0028169014084507044	0.0028169014084507044	0.0028169014084507044	0.0	0.0	0.008450704225352114	0.016901408450704224	0.008450704225352112	0.008450704225352114	0.0028169014084507044	0.005633802816901409	0.0	0.0028169014084507044	0.0028169014084507044	0.0028169014084507044	0.0028169014084507044	0.0028169014084507044	0.016901408450704224	0.0028169014084507044	0.011267605633802816	0.011267605633802818	0.01408450704225352	0.011267605633802818	0.011267605633802818	0.0028169014084507044	0.005633802816901409	0.0	0.008450704225352114	0.005633802816901409	0.0028169014084507044	0.005633802816901409	0.005633802816901409	0.008450704225352114	0.008450704225352112	0.008450704225352112	0.0028169014084507044	0.016901408450704227	0.0	0.0	0.0	0.0	0.0028169014084507044	0.0028169014084507044	0.0	0.014084507042253521	0.005633802816901409	0.005633802816901409	0.028169014084507043	0.005633802816901409	0.0	0.005633802816901409	0.005633802816901409	0.005633802816901409	0.0	0.025352112676056335	0.0028169014084507044	0.011267605633802818
ryeC-QUAD	-57.5	0	2	-31	1	251	1	0.007042253521126761	0.0	0.007042253521126761	0.007042253521126761	0.0	0.007042253521126761	0.007042253521126761	0.0	0.02112676056338028	0.014084507042253521	0.028169014084507043	0.0	0.014084507042253521	0.014084507042253521	0.007042253521126761	0.0	0.0	0.007042253521126761	0.0	0.014084507042253521	0.02112676056338028	0.014084507042253521	0.0	0.007042253521126761	0.0	0.0	0.0	0.007042253521126761	0.02112676056338028	0.014084507042253521	0.007042253521126761	0.007042253521126761	0.007042253521126761	0.007042253521126761	0.0	0.0	0.014084507042253521	0.0	0.007042253521126761	0.035211267605633804	0.007042253521126761	0.028169014084507043	0.02112676056338028	0.007042253521126761	0.014084507042253521	0.02112676056338028	0.014084507042253521	0.0	0.0	0.035211267605633804	0.007042253521126761	0.0	0.028169014084507043	0.0	0.0	0.014084507042253521	0.014084507042253521	0.0	0.0	0.0	0.007042253521126761	0.007042253521126761	0.014084507042253521	0.0	0.0	0.007042253521126761	0.014084507042253521	0.014084507042253521	0.02112676056338028	0.0	0.0	0.007042253521126761	0.02112676056338028	0.0	0.014084507042253521	0.0	0.0	0.0	0.0	0.007042253521126761	0.028169014084507043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007042253521126761	0.02112676056338028	0.014084507042253521	0.0	0.007042253521126761	0.028169014084507043	0.007042253521126761	0.0	0.04225352112676056	0.007042253521126761	0.007042253521126761	0.0	0.007042253521126761	0.0	0.0	0.0	0.007042253521126761	0.0	0.0	0.0	0.007042253521126761	0.0	0.0	0.0	0.007042253521126761	0.014084507042253521	0.0	0.0	0.0	0.014084507042253521	0.02112676056338028	0.014084507042253521	0.0	0.014084507042253521	0.02112676056338028	0.014084507042253521	0.0	0.0	0.0	0.0	0.007042253521126761	0.0	0.0	0.007042253521126761	0.0	0.007042253521126761
cyaR-RYEE	-21.1	0	0	-89	1	278	1	0.06097560975609756	0.012195121951219513	0.0	0.024390243902439025	0.012195121951219513	0.024390243902439025	0.0	0.0	0.0	0.012195121951219513	0.024390243902439025	0.0	0.012195121951219513	0.012195121951219513	0.012195121951219513	0.0	0.0	0.0	0.012195121951219513	0.012195121951219513	0.024390243902439025	0.012195121951219513	0.0	0.012195121951219513	0.0	0.024390243902439025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012195121951219513	0.012195121951219513	0.012195121951219513	0.0	0.012195121951219513	0.024390243902439025	0.024390243902439025	0.012195121951219513	0.0	0.0	0.0	0.03658536585365854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012195121951219513	0.012195121951219513	0.012195121951219513	0.0	0.0	0.012195121951219513	0.0	0.012195121951219513	0.0	0.012195121951219513	0.0	0.0	0.012195121951219513	0.03658536585365854	0.024390243902439025	0.0	0.0	0.012195121951219513	0.012195121951219513	0.012195121951219513	0.012195121951219513	0.0	0.0	0.0	0.0	0.0	0.0	0.012195121951219513	0.0	0.0	0.0	0.024390243902439025	0.0	0.0	0.0	0.0	0.024390243902439025	0.0	0.0	0.0	0.012195121951219513	0.0	0.024390243902439025	0.0	0.024390243902439025	0.024390243902439025	0.0	0.012195121951219513	0.012195121951219513	0.0	0.0	0.012195121951219513	0.0	0.0	0.0	0.012195121951219513	0.0	0.012195121951219513	0.0	0.0	0.0	0.024390243902439025	0.012195121951219513	0.0	0.0	0.012195121951219513	0.012195121951219513	0.012195121951219513	0.024390243902439025	0.012195121951219513	0.0	0.0	0.012195121951219513	0.012195121951219513	0.012195121951219513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TPP_2	-14.2	-1000	600	-22	0	265	1	0.0	0.0	0.010752688172043012	0.010752688172043012	0.0	0.0	0.0	0.0	0.010752688172043012	0.010752688172043012	0.021505376344086023	0.010752688172043012	0.010752688172043012	0.0	0.010752688172043012	0.0	0.010752688172043012	0.010752688172043012	0.0	0.0	0.010752688172043012	0.021505376344086023	0.0	0.010752688172043012	0.010752688172043012	0.010752688172043012	0.010752688172043012	0.0	0.0	0.010752688172043012	0.010752688172043012	0.021505376344086023	0.010752688172043012	0.0	0.010752688172043012	0.010752688172043012	0.021505376344086023	0.010752688172043012	0.0	0.0	0.010752688172043012	0.021505376344086023	0.0	0.021505376344086023	0.010752688172043012	0.010752688172043012	0.010752688172043012	0.0	0.0	0.010752688172043012	0.010752688172043012	0.0	0.0	0.010752688172043012	0.0	0.010752688172043012	0.0	0.0	0.010752688172043012	0.0	0.010752688172043012	0.010752688172043012	0.021505376344086023	0.0	0.021505376344086023	0.021505376344086023	0.010752688172043012	0.0	0.0	0.0	0.0	0.010752688172043012	0.021505376344086023	0.0	0.010752688172043012	0.021505376344086023	0.010752688172043012	0.0	0.0	0.010752688172043012	0.0	0.0	0.010752688172043012	0.010752688172043012	0.0	0.0	0.0	0.0	0.0	0.021505376344086023	0.010752688172043012	0.0	0.010752688172043012	0.0	0.010752688172043012	0.0	0.03225806451612903	0.010752688172043012	0.0	0.03225806451612903	0.010752688172043012	0.0	0.010752688172043012	0.0	0.010752688172043012	0.0	0.010752688172043012	0.010752688172043012	0.0	0.010752688172043012	0.010752688172043012	0.010752688172043012	0.0	0.0	0.0	0.010752688172043012	0.0	0.021505376344086023	0.0	0.010752688172043012	0.021505376344086023	0.0	0.010752688172043012	0.021505376344086023	0.010752688172043012	0.0	0.0	0.0	0.0	0.0	0.010752688172043012	0.010752688172043012	0.0	0.010752688172043012	0.0	0.0
STnc740	-36.6	0	0	-4	1	0	0	0.03875968992248062	0.011627906976744186	0.015503875968992248	0.015503875968992248	0.011627906976744186	0.0	0.0	0.011627906976744186	0.007751937984496124	0.003875968992248062	0.01937984496124031	0.015503875968992248	0.023255813953488372	0.011627906976744186	0.011627906976744186	0.003875968992248062	0.011627906976744186	0.0	0.003875968992248062	0.011627906976744186	0.003875968992248062	0.003875968992248062	0.011627906976744186	0.003875968992248062	0.0	0.0	0.0	0.0	0.007751937984496124	0.003875968992248062	0.007751937984496124	0.003875968992248062	0.0	0.011627906976744186	0.011627906976744186	0.0	0.011627906976744186	0.003875968992248062	0.0	0.0	0.007751937984496124	0.01937984496124031	0.003875968992248062	0.003875968992248062	0.015503875968992248	0.015503875968992248	0.007751937984496124	0.007751937984496124	0.01937984496124031	0.003875968992248062	0.015503875968992248	0.007751937984496124	0.015503875968992248	0.003875968992248062	0.007751937984496124	0.015503875968992248	0.007751937984496124	0.011627906976744186	0.011627906976744186	0.003875968992248062	0.0	0.003875968992248062	0.003875968992248062	0.0	0.011627906976744186	0.003875968992248062	0.0	0.011627906976744186	0.007751937984496124	0.003875968992248062	0.0	0.003875968992248062	0.007751937984496124	0.003875968992248062	0.023255813953488372	0.007751937984496124	0.003875968992248062	0.003875968992248062	0.007751937984496124	0.003875968992248062	0.007751937984496124	0.003875968992248062	0.0	0.003875968992248062	0.003875968992248062	0.007751937984496124	0.003875968992248062	0.003875968992248062	0.0	0.0	0.0	0.003875968992248062	0.007751937984496124	0.0	0.003875968992248062	0.0	0.0	0.011627906976744186	0.015503875968992248	0.011627906976744186	0.015503875968992248	0.003875968992248062	0.003875968992248062	0.007751937984496124	0.003875968992248062	0.003875968992248062	0.011627906976744186	0.003875968992248062	0.003875968992248062	0.0	0.003875968992248062	0.015503875968992248	0.011627906976744186	0.003875968992248062	0.003875968992248062	0.007751937984496124	0.0	0.007751937984496124	0.0	0.011627906976744186	0.011627906976744186	0.007751937984496124	0.0	0.015503875968992248	0.01937984496124031	0.003875968992248062	0.015503875968992248	0.007751937984496124	0.003875968992248062	0.011627906976744186	0.011627906976744186	0.007751937984496124	0.0	0.023255813953488372	0.003875968992248062	0.011627906976744186
isrG	-51.5	-3	1000	-16	0	0	1	0.025179856115107913	0.007194244604316547	0.007194244604316547	0.0035971223021582736	0.0	0.01079136690647482	0.0035971223021582736	0.0	0.0035971223021582736	0.01079136690647482	0.0035971223021582736	0.0	0.0	0.0	0.0	0.007194244604316547	0.0035971223021582736	0.0035971223021582736	0.007194244604316547	0.0	0.017985611510791366	0.0035971223021582736	0.0	0.007194244604316547	0.0	0.007194244604316547	0.007194244604316547	0.0	0.0035971223021582736	0.0	0.0035971223021582736	0.007194244604316547	0.0	0.01079136690647482	0.007194244604316547	0.014388489208633094	0.03237410071942446	0.014388489208633094	0.007194244604316547	0.0	0.017985611510791366	0.007194244604316547	0.0	0.0035971223021582736	0.0035971223021582736	0.0	0.0035971223021582736	0.0	0.0	0.014388489208633094	0.007194244604316547	0.0035971223021582736	0.007194244604316547	0.02158273381294964	0.0	0.0	0.007194244604316547	0.0035971223021582736	0.01079136690647482	0.0035971223021582736	0.0035971223021582736	0.007194244604316547	0.0035971223021582736	0.0035971223021582736	0.014388489208633094	0.053956834532374105	0.014388489208633094	0.0	0.02877697841726619	0.0	0.007194244604316547	0.01079136690647482	0.02158273381294964	0.0035971223021582736	0.007194244604316547	0.0035971223021582736	0.014388489208633094	0.02877697841726619	0.007194244604316547	0.0035971223021582736	0.01079136690647482	0.007194244604316547	0.01079136690647482	0.0	0.021582733812949638	0.02158273381294964	0.007194244604316547	0.014388489208633094	0.046762589928057555	0.0035971223021582736	0.0035971223021582736	0.0	0.0	0.0035971223021582736	0.0035971223021582736	0.014388489208633094	0.02158273381294964	0.03597122302158273	0.0	0.007194244604316547	0.0035971223021582736	0.0035971223021582736	0.007194244604316547	0.007194244604316547	0.007194244604316547	0.01079136690647482	0.0035971223021582736	0.0	0.007194244604316547	0.0	0.014388489208633094	0.0035971223021582736	0.007194244604316547	0.014388489208633094	0.0	0.0035971223021582736	0.0	0.02158273381294964	0.0035971223021582736	0.007194244604316547	0.007194244604316547	0.0	0.0035971223021582736	0.01079136690647482	0.0035971223021582736	0.0	0.0035971223021582736	0.0	0.0	0.0	0.0035971223021582736	0.0035971223021582736	0.0	0.007194244604316547	0.0035971223021582736	0.0
micF	-18.4	-3	1000	-164	0	286	1	0.056179775280898875	0.02247191011235955	0.011235955056179775	0.02247191011235955	0.011235955056179775	0.02247191011235955	0.0	0.011235955056179775	0.0	0.011235955056179775	0.0	0.02247191011235955	0.033707865168539325	0.0	0.0449438202247191	0.0	0.0	0.0	0.011235955056179775	0.011235955056179775	0.0	0.011235955056179775	0.033707865168539325	0.0	0.0	0.0	0.011235955056179775	0.0	0.0	0.0	0.0	0.011235955056179775	0.011235955056179775	0.0	0.0	0.011235955056179775	0.0	0.0	0.0	0.0	0.0	0.011235955056179775	0.0	0.0	0.011235955056179775	0.02247191011235955	0.0	0.011235955056179775	0.0	0.02247191011235955	0.011235955056179775	0.0	0.033707865168539325	0.02247191011235955	0.0	0.02247191011235955	0.033707865168539325	0.0	0.0	0.011235955056179775	0.0	0.0	0.0	0.0	0.02247191011235955	0.0	0.0	0.0	0.02247191011235955	0.0	0.0	0.0	0.0	0.0	0.011235955056179775	0.0	0.011235955056179775	0.0	0.011235955056179775	0.011235955056179775	0.0	0.02247191011235955	0.0	0.0	0.011235955056179775	0.0	0.0	0.011235955056179775	0.0	0.0	0.011235955056179775	0.0	0.0	0.0	0.0	0.0	0.011235955056179775	0.0	0.0	0.02247191011235955	0.011235955056179775	0.0	0.011235955056179775	0.0	0.0	0.0	0.011235955056179775	0.0	0.0	0.0	0.0	0.0	0.011235955056179775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02247191011235955	0.02247191011235955	0.0	0.011235955056179775	0.011235955056179775	0.011235955056179775	0.0449438202247191	0.0	0.0	0.0	0.011235955056179775	0.0	0.0	0.033707865168539325	0.0	0.011235955056179775
