"SS"	"PromoterDistance"	"DistTerm"	"Distance"	"sameStrand"	"DownDistance"	"sameDownStrand"
"RAND_897"	-71.9	-870	1000	0	0	0	0
"RAND_777"	-47.4	-542	1000	0	0	0	0
"RAND_359"	-12.3	-312	1000	0	0	0	0
"RAND_320"	-59.8	0	1000	0	1	0	1
"RAND_776"	-10.9	0	1000	0	0	0	0
"RAND_402"	-57	-24	1000	-3	1	0	1
"RAND_934"	-5.9	-713	1000	0	1	0	0
"RAND_526"	-13.8	-706	1000	0	0	0	0
"RAND_714"	-8.85	-115	1000	-216	1	195	1
"RAND_956"	-33.9	-138	1000	-424	0	0	0
"RAND_490"	-88.3	0	1000	0	0	0	1
"RAND_353"	-16.1	-390	1000	0	0	0	0
"RAND_734"	-11.57	-796	1000	0	0	156	1
"RAND_154"	-9.5	-605	1000	0	0	0	0
"RAND_615"	-7.2	-6	1000	-176	0	119	0
"RAND_669"	-15.2	-103	1000	0	1	0	1
"RAND_70"	-12.8	-237	1000	0	0	0	0
"RAND_420"	-35.6	-370	1000	0	1	0	1
"RAND_323"	-29.7	0	1000	-18	1	4	0
"RAND_365"	-54.2	-685	272	0	1	0	1
"RAND_391"	-18.4	-670	1000	0	0	0	1
"RAND_626"	-27.3	-144	1000	-112	0	94	1
"RAND_436"	-21.7	-395	1000	-140	1	27	0
"RAND_489"	-12.1	0	1000	-185	0	15	1
"RAND_298"	-19	-518	909	0	1	0	1
"RAND_310"	-20	-719	1000	0	1	0	1
"RAND_180"	-66.2	-514	1000	0	1	0	1
"RAND_549"	-27.8	-819	1000	0	1	0	1
"RAND_552"	-32.4	-1000	1000	0	0	0	0
"RAND_285"	-8.1	-513	1000	0	1	0	1
"RAND_586"	-8.6	-234	1000	0	1	0	1
"RAND_662"	-15	-152	1000	0	1	0	1
"RAND_728"	-31	-401	1000	0	1	0	1
"RAND_189"	-82.7	0	1000	0	0	0	0
"RAND_234"	-19.4	-653	1000	0	1	0	1
"RAND_24"	-5.3	0	1000	0	0	0	0
"RAND_383"	-37	0	1000	-26	1	0	0
"RAND_1030"	-36.3	-656	1000	0	0	0	0
"RAND_324"	-8.7	-419	1000	0	0	0	0
"RAND_1123"	-43	-208	931	0	1	0	1
"RAND_810"	-22.8	-692	1000	0	0	0	0
"RAND_899"	-14.5	0	115	0	0	0	0
"RAND_593"	-12.1	-40	1000	0	0	0	0
"RAND_370"	-13.4	-120	1000	0	0	0	0
"RAND_315"	-21.7	0	1000	0	1	0	1
"RAND_1120"	-33.87	-1000	1000	0	0	0	0
"RAND_1054"	-22.6	-43	1000	0	0	0	0
"RAND_628"	-92.5	0	87	0	1	0	1
"RAND_472"	-4.19	-586	66	0	0	0	0
"RAND_280"	-42.7	-99	159	0	0	0	0
"RAND_267"	-11.2	-348	1000	0	1	0	1
"RAND_481"	-2.5	-1000	1000	0	0	0	0
"RAND_1053"	-21.04	-237	1000	0	1	0	1
"RAND_170"	-11.8	-687	237	0	1	0	1
"RAND_157"	-63.04	0	520	0	1	0	1
"RAND_440"	-47.6	-338	1000	0	0	0	0
"RAND_1044"	-7.4	-87	1000	0	0	0	0
"RAND_1045"	-6.9	-14	28	0	0	67	0
"RAND_675"	-11.4	-1000	1000	0	0	0	0
"RAND_708"	-17.3	-1000	1000	-162	1	0	0
"RAND_622"	-16.9	0	798	0	1	0	1
"RAND_909"	-56.71	0	0	-518	0	0	0
"RAND_867"	-54.3	0	1000	0	0	0	0
"RAND_875"	-15.2	-173	299	0	1	0	1
"RAND_929"	-65.9	0	1000	0	0	0	0
"RAND_212"	-11.7	0	1000	0	0	445	1
"RAND_1033"	-22.7	-20	1000	-185	1	344	0
"RAND_716"	-52.4	-328	1000	0	0	0	0
"RAND_620"	-17.1	0	1000	0	1	0	1
"RAND_808"	-15.9	-1000	1000	-64	0	0	1
"RAND_449"	-9.8	-986	1000	0	0	0	0
"RAND_943"	-38.9	-230	1000	0	1	0	1
"RAND_1032"	-21.9	-1000	1000	0	1	0	1
"RAND_168"	-33.6	0	1000	0	1	0	1
"RAND_380"	-16	-743	920	0	1	0	1
"RAND_632"	-48.3	-190	1000	0	0	0	0
"RAND_372"	-15.9	0	1000	0	1	0	1
"RAND_186"	-28.1	-48	1000	0	1	0	1
"RAND_610"	-4.6	-284	834	0	1	0	1
"RAND_602"	-31.2	-525	429	0	0	0	0
"RAND_608"	-36.4	0	104	0	1	0	1
"RAND_223"	-11.5	0	1000	-86	0	0	1
"RAND_1063"	-100.4	-20	1000	0	0	0	0
"RAND_1036"	-11.2	-848	1000	0	0	0	0
"RAND_1061"	-104.3	0	211	0	1	0	1
"RAND_750"	-30.5	-211	1000	0	1	0	1
"RAND_950"	-58.5	-9	453	0	0	0	0
"RAND_497"	-15.3	-385	1000	0	1	0	1
"RAND_598"	-7.2	-1000	1000	0	1	0	1
"RAND_547"	-14.3	-274	1000	0	0	0	0
"RAND_736"	-18.2	-436	1000	0	1	0	1
"RAND_503"	-31.7	0	0	-144	0	239	1
"RAND_384"	-18.1	-87	1000	0	0	0	0
"RAND_579"	-5.6	-256	1000	0	0	0	0
"RAND_201"	-19.1	-427	1000	0	0	0	0
"RAND_637"	-11.9	-203	1000	0	0	0	0
"RAND_294"	-14.5	-283	1000	0	1	0	1
"RAND_305"	-5.4	-401	1000	0	0	0	0
"RAND_991"	-30.8	-85	1000	0	0	0	0
"RAND_271"	-23.9	-401	1000	0	1	0	1
"RAND_1076"	-16.5	0	1000	0	1	0	1
"RAND_898"	-6.1	0	1000	0	1	0	1
"RAND_835"	-65	-350	1000	0	1	0	1
"RAND_344"	-54.7	0	162	0	0	0	0
"RAND_493"	-12.1	-1000	1000	0	0	0	0
"RAND_158"	-28.2	-1000	1000	0	1	0	1
"RAND_245"	-12.4	0	1000	0	0	0	0
"RAND_774"	-68.24	0	250	0	1	0	1
"RAND_1098"	-15.9	-151	214	0	1	0	1
"RAND_664"	-22.5	-1000	1000	0	1	0	1
"RAND_1094"	-15.6	-1000	1000	0	1	0	1
"RAND_1121"	-14	-971	1000	0	1	0	1
"RAND_73"	-38.7	0	515	0	1	0	1
"RAND_464"	-15.77	-1000	509	0	1	0	1
"RAND_1048"	-14.8	-533	1000	0	1	0	1
"RAND_1118"	-39.7	-158	1000	0	0	0	0
"RAND_398"	-14.6	-1000	1000	0	0	0	0
"RAND_211"	-17.6	0	1000	0	1	0	1
"RAND_942"	-80.9	-910	1000	0	0	0	0
"RAND_982"	-20	-228	1000	0	0	0	0
"RAND_343"	-5.9	-431	1000	0	1	0	1
"RAND_454"	-19.4	0	1000	0	1	0	1
"RAND_256"	-48.4	0	1000	0	1	0	1
"RAND_74"	-22.8	-981	294	0	0	0	0
"RAND_445"	-75	-801	262	0	1	0	1
"RAND_907"	-26.5	-64	1000	0	1	0	1
"RAND_213"	-10.2	0	1000	-44	1	0	1
"RAND_969"	-62.9	-391	1000	0	0	0	0
"RAND_236"	-10.6	-200	1000	0	1	0	1
"RAND_578"	-14.4	-1000	1000	0	0	0	0
"RAND_414"	-71.17	0	1000	0	0	0	0
"RAND_1042"	-72.2	-48	1000	0	0	0	0
"RAND_495"	-38.3	-302	1000	0	1	0	1
"RAND_1097"	-82.9	-1000	1000	0	1	0	1
"RAND_668"	-32.2	-217	1000	0	0	124	1
"RAND_754"	-77	0	1000	0	0	0	0
"RAND_1100"	-1.8	-4	1000	0	1	0	1
"RAND_758"	-41.7	-623	1000	-67	1	307	0
"RAND_347"	-2.2	0	1000	0	0	0	0
"RAND_123"	-16.09	-312	1000	0	0	0	0
"RAND_311"	-40.7	0	551	0	1	0	1
"RAND_265"	-7.6	0	1000	0	0	0	0
"RAND_1129"	-14.6	-104	984	-200	1	414	0
"RAND_1003"	-29.5	-388	660	-484	1	90	0
"RAND_244"	-11.9	-34	723	0	1	0	1
"RAND_695"	-8.9	-340	1000	0	0	0	0
"RAND_793"	-14.2	-177	1000	0	0	0	0
"RAND_534"	-15.1	0	1000	-44	1	4	1
"RAND_689"	-29.7	-270	1000	0	0	0	0
"RAND_386"	-23.6	-759	1000	0	1	0	1
"RAND_198"	-64	0	1000	0	1	0	1
"RAND_1040"	-13.64	-1000	1000	0	1	0	1
"RAND_591"	-31.1	-76	1000	0	0	0	0
"RAND_733"	-32.9	-94	1000	0	1	0	1
"RAND_51"	-41.4	-1000	655	0	0	0	0
"RAND_85"	-21	0	1000	-397	1	0	1
"RAND_282"	-32.38	-450	1000	0	0	0	0
"RAND_596"	-17.5	-379	1000	0	1	0	1
"RAND_1107"	-51.3	-542	1000	0	1	0	1
"RAND_54"	-34.9	-60	1000	0	0	0	0
"RAND_849"	-20.2	-873	1000	0	1	0	1
"RAND_113"	-19.7	-1000	1000	0	0	0	0
"RAND_703"	-48.3	-1000	1000	0	0	0	0
"RAND_772"	-30.7	0	1000	0	0	0	0
"RAND_452"	-21	-16	1000	0	1	0	1
"RAND_841"	-12.5	-43	1000	0	1	0	1
"RAND_91"	-16.77	0	1000	0	0	0	0
"RAND_99"	-24.88	-201	1000	0	0	0	0
"RAND_657"	-29.3	0	1000	0	1	0	1
"RAND_743"	-21.1	-116	1000	0	0	0	0
"RAND_698"	-9	-287	1000	0	0	0	0
"RAND_580"	-38.4	-1000	1000	0	1	0	1
"RAND_382"	-20.9	0	1000	0	1	146	1
"RAND_338"	-32.6	-392	0	-178	0	0	0
"RAND_987"	-13.6	-1000	1000	0	1	0	1
"RAND_26"	-46.1	0	1000	0	1	0	1
"RAND_842"	-41.3	-646	1000	0	1	0	1
"RAND_967"	-85.8	0	1000	0	1	0	1
"RAND_307"	-42.57	0	1000	0	0	0	0
"RAND_587"	-29.6	-263	1000	0	1	0	1
"RAND_149"	-19.04	-67	1000	0	1	0	1
"RAND_735"	-18.7	-294	526	0	1	0	1
"RAND_813"	-19.9	-403	909	0	1	0	1
"RAND_115"	-8.3	-258	1000	0	1	0	1
"RAND_800"	0	-408	1000	0	0	0	0
"RAND_863"	-10.27	-237	1000	-297	1	0	1
"RAND_302"	-55.5	0	1000	-158	1	0	1
"RAND_339"	-15	-780	1000	0	0	0	0
"RAND_220"	-11.7	-231	1000	0	0	0	0
"RAND_884"	-11.2	-62	1000	0	1	110	1
"RAND_957"	-40	-456	1000	0	0	0	0
"RAND_805"	-18.2	-562	997	0	0	0	0
"RAND_318"	-27.8	0	1000	0	1	52	1
"RAND_999"	-1.4	-44	1000	0	0	0	0
"RAND_264"	-56	-30	1000	0	1	92	1
"RAND_69"	-17.8	-674	1000	0	1	0	1
"RAND_354"	-11.1	-1000	833	0	1	47	0
"RAND_18"	-22.3	-946	1000	0	0	0	0
"RAND_1067"	-13	0	730	0	1	0	1
"RAND_617"	-22.9	0	1000	0	0	132	0
"RAND_525"	-31.2	0	1000	0	0	10	0
"RAND_623"	-32.4	-947	1000	0	1	0	1
"RAND_625"	-59.17	-381	0	0	1	15	0
"RAND_135"	-11.2	-67	390	0	1	0	1
"RAND_511"	-12.6	-751	1000	0	0	0	0
"RAND_350"	-30.8	-1000	0	0	1	7	0
"RAND_883"	-45.4	-646	30	0	1	0	1
"RAND_447"	-14.5	-21	1000	0	0	0	0
"RAND_182"	-13.6	-1000	1000	-312	1	65	1
"RAND_12"	-24.2	-1000	1000	-340	1	17	1
"RAND_77"	-33.2	-1000	1000	0	0	0	0
"RAND_831"	-19.3	0	1000	0	1	0	1
"RAND_249"	-18.4	-1000	1000	-54	0	0	1
"RAND_167"	-51.3	-1000	0	-166	1	0	0
"RAND_523"	-13.5	-1000	1000	0	0	0	0
"RAND_44"	-95.7	-23	1000	0	1	0	1
"RAND_983"	-6	0	629	0	0	0	0
"RAND_443"	-13.6	-278	1000	0	1	0	1
"RAND_512"	-61.3	-174	526	0	1	0	1
"RAND_1022"	-55.6	0	1000	0	1	0	1
"RAND_328"	-10	-1000	1000	0	1	0	1
"RAND_33"	-34.7	-85	1000	0	0	0	0
"RAND_95"	1.91	-213	1000	0	1	0	1
"RAND_404"	-46.7	-113	1000	0	0	0	0
"RAND_295"	-7.8	-298	810	0	1	0	1
"RAND_951"	-5.5	-418	1000	0	1	0	1
"RAND_1087"	-22.7	-207	1000	0	1	0	1
"RAND_939"	-5.5	-260	1000	0	1	0	1
"RAND_667"	-8.7	-99	1000	0	0	0	0
"RAND_980"	-78.4	-40	1000	0	1	0	0
"RAND_226"	-10.55	-666	1000	0	0	0	0
"RAND_874"	-15.7	0	62	0	1	0	1
"RAND_594"	0.9	-417	891	0	0	0	0
"RAND_998"	-4.6	0	1000	-30	1	489	1
"RAND_1070"	-21.59	-157	1000	0	0	0	0
"RAND_269"	-30.5	0	1000	0	1	0	1
"RAND_399"	-81.6	-164	1000	0	0	0	0
"RAND_333"	0	-66	1000	0	1	0	1
"RAND_645"	-81.5	-102	1000	0	0	0	0
"RAND_1006"	-11.3	-148	1000	0	0	0	0
"RAND_816"	-88.3	-938	1000	0	0	0	0
"RAND_408"	-18.1	-129	1000	0	1	0	1
"RAND_825"	-15.2	-1000	205	0	1	0	1
"RAND_1056"	-45.5	0	0	0	1	24	1
"RAND_229"	-20.2	-366	627	0	1	0	1
"RAND_89"	-43.5	-314	1000	0	1	0	1
"RAND_878"	-40	-1000	1000	0	0	0	0
"RAND_475"	-26.6	0	1000	0	0	0	0
"RAND_492"	-17.2	-386	1000	0	1	0	1
"RAND_1065"	-39.1	-742	1000	0	0	0	0
"RAND_306"	-74.9	0	1000	0	1	0	0
"RAND_317"	-21.4	-86	1000	0	1	0	1
"RAND_600"	-2.9	-361	966	-70	1	0	1
"RAND_1"	-4.2	0	803	-50	0	0	1
"RAND_286"	-30.2	0	344	0	0	83	1
"RAND_190"	-39.8	0	1000	0	1	0	1
"RAND_147"	-33.5	-194	833	0	1	0	1
"RAND_308"	-11.3	-298	611	0	0	0	0
"RAND_746"	-18.1	-892	478	0	0	0	0
"RAND_114"	-17.6	-638	1000	0	0	0	0
"RAND_197"	-24.4	-1000	1000	0	1	0	1
"RAND_784"	-35.1	0	1000	0	1	0	1
"RAND_468"	-8.4	-268	1000	0	1	0	1
"RAND_390"	-32.2	0	1000	0	1	0	1
"RAND_601"	-14.5	0	1000	-1	1	1710	1
"RAND_693"	-14.6	-518	1000	0	1	0	1
"RAND_838"	-17.7	-415	1000	0	1	0	1
"RAND_881"	-54.9	-99	1000	0	1	0	1
"RAND_7"	-86	-393	918	0	1	0	1
"RAND_460"	-5.5	-465	303	0	0	0	0
"RAND_169"	-6.3	-958	1000	0	1	0	1
"RAND_173"	-65.5	-498	1000	0	1	0	1
"RAND_358"	-27.4	-49	1000	0	1	0	1
"RAND_618"	-27.7	-597	1000	0	1	0	1
"RAND_14"	-19	-1000	981	0	0	0	0
"RAND_748"	-11.8	-868	352	0	1	0	1
"RAND_210"	-25.3	0	398	0	1	0	1
"RAND_313"	-37.4	-1000	915	0	0	0	0
"RAND_1077"	-52.77	-186	149	0	0	0	0
"RAND_879"	-31.9	-95	1000	0	1	0	1
"RAND_227"	-25.4	-1000	1000	0	0	0	0
"RAND_366"	-18.6	-306	1000	0	1	0	1
"RAND_25"	-65.7	-47	1000	-629	0	0	1
"RAND_916"	-22.2	-1000	1000	0	0	0	0
"RAND_109"	-27.3	0	1000	0	0	0	0
"RAND_848"	-13.9	-772	1000	0	1	0	1
"RAND_11"	-18.4	0	315	0	1	1	1
"RAND_1073"	-27.3	-877	1000	0	1	0	1
"RAND_707"	-17.9	-1000	1000	-129	1	49	1
"RAND_65"	-50.4	-883	1000	-142	1	0	1
"RAND_636"	-4.7	-562	1000	0	0	0	0
"RAND_1095"	-20.3	-1000	1000	0	1	0	1
"RAND_181"	-11.8	-174	1000	0	0	0	0
"RAND_340"	-24.1	-211	762	0	0	0	0
"RAND_1106"	-37.7	-576	857	0	1	0	1
"RAND_427"	-14.8	-166	1000	0	1	0	1
"RAND_964"	-53	-1000	1000	0	0	0	0
"RAND_958"	-44.5	-897	1000	0	0	20	0
"RAND_1108"	-20.1	-1000	1000	0	0	0	0
"RAND_363"	-21.5	0	1000	0	0	0	0
"RAND_985"	-31.2	-706	1000	0	1	0	1
"RAND_702"	-2.4	-576	865	0	1	0	1
"RAND_453"	-21.6	-822	449	0	1	0	1
"RAND_528"	-54.75	0	1000	0	1	0	1
"RAND_827"	-10.1	-244	1000	0	0	0	0
"RAND_917"	-44.27	-544	1000	-1948	0	4602	0
"RAND_851"	-55.9	-185	1000	-2933	1	3488	1
"RAND_78"	-7	-977	1000	0	0	0	0
"RAND_762"	-12.9	-987	1000	0	1	0	1
"RAND_348"	-10.4	-384	1000	0	1	0	1
"RAND_496"	-73.2	-1000	1000	0	1	0	1
"RAND_293"	-54.2	0	277	0	1	0	1
"RAND_566"	-16.5	-537	1000	0	0	0	0
"RAND_1115"	-21.3	-1000	1000	0	0	0	0
"RAND_804"	-52.7	-1000	1000	0	0	0	0
"RAND_977"	-45	-29	1000	0	1	0	1
"RAND_82"	-18.8	-949	1000	0	0	0	0
"RAND_891"	-20.3	-431	11	0	1	0	1
"RAND_738"	-90.6	0	1000	0	1	0	1
"RAND_670"	-27.74	-179	1000	0	0	0	0
"RAND_303"	-29.5	-546	1000	0	0	0	0
"RAND_9"	-4.1	-261	1000	0	1	10	1
"RAND_679"	-37.4	-852	1000	0	0	0	0
"RAND_976"	-21.7	0	1000	0	1	0	1
"RAND_1126"	-33.4	-62	1000	0	0	0	0
"RAND_1039"	-8.1	-624	1000	0	1	47	1
"RAND_651"	-58.89	0	1000	0	0	148	1
"RAND_990"	-100.01	-159	0	0	1	342	1
"RAND_900"	-11.2	-688	553	0	0	0	0
"RAND_954"	-3.3	-1000	1000	0	0	0	0
"RAND_146"	-11.2	-257	1000	0	1	0	1
"RAND_866"	-94.4	-3	1000	0	0	0	0
"RAND_584"	-5.7	0	1000	0	0	0	0
"RAND_125"	-27.7	-1000	1000	-119	1	128	1
"RAND_486"	-29.8	-1000	1000	0	0	0	0
"RAND_843"	-12.5	0	1000	0	1	0	1
"RAND_792"	-26.1	-100	1000	0	0	0	0
"RAND_378"	-39.6	0	1000	0	0	0	0
"RAND_817"	-29.5	-1000	1000	0	1	0	1
"RAND_435"	-88.9	0	1000	0	1	0	1
"RAND_739"	-27.5	-254	1000	0	0	0	0
"RAND_895"	-4.9	-815	448	0	0	0	0
"RAND_357"	-22.17	-1000	1000	0	1	0	1
"RAND_432"	-11.1	-1000	1000	0	0	0	0
"RAND_361"	-13.1	-563	1000	0	0	0	0
"RAND_905"	-27.4	-262	1000	0	1	0	1
"RAND_663"	-24.7	0	1000	0	1	0	1
"RAND_482"	-49	-497	1000	0	0	0	0
"RAND_1091"	-18.2	-289	1000	0	1	0	1
"RAND_613"	-48.2	0	1000	-65	1	0	0
"RAND_17"	-14.8	-739	1000	0	0	0	0
"RAND_635"	-16.1	-537	1000	0	1	0	1
"RAND_281"	-18.6	-1000	1000	0	0	0	0
"RAND_824"	-26	0	1000	0	0	0	0
"RAND_994"	-49	-497	1000	0	1	0	1
"RAND_585"	-4.6	-235	1000	0	0	0	0
"RAND_428"	-29.6	-505	1000	0	1	0	1
"RAND_1018"	-24.4	-1000	1000	0	0	0	0
"RAND_538"	-113.2	-1000	1000	0	0	0	0
"RAND_837"	-29.5	-1000	1000	0	0	0	0
"RAND_877"	-137.6	0	1000	0	1	0	1
"RAND_724"	-37.99	0	916	0	0	0	0
"RAND_611"	-92.84	0	1000	0	0	0	0
"RAND_76"	-126.9	0	1000	0	1	0	1
"RAND_1050"	-25.1	-69	188	-232	0	0	0
"RAND_607"	-19.8	0	1000	0	1	0	1
"RAND_498"	-55.4	-516	1000	0	0	0	0
"RAND_385"	-82.3	-165	0	0	1	0	0
"RAND_729"	-47.9	-107	1000	0	0	122	1
"RAND_1016"	-59.9	-113	1000	0	1	0	1
"RAND_1113"	-86.9	0	113	0	1	0	1
"RAND_1099"	-20.8	-157	1000	0	1	0	1
"RAND_117"	-25.3	-130	1000	0	1	0	1
"RAND_678"	-22.8	0	1000	0	1	0	1
"RAND_1071"	-38.9	0	1000	0	0	0	0
"RAND_297"	-14.6	-82	1000	0	1	0	1
"RAND_1125"	3	-1000	268	0	1	0	1
"RAND_500"	-68.49	-6	1000	0	0	0	0
"RAND_21"	-4.2	0	1000	0	1	0	1
"RAND_1027"	-4.7	0	1000	-111	0	0	1
"RAND_649"	-22.8	-19	1000	0	0	0	0
"RAND_207"	-11.07	0	658	0	1	40	0
"RAND_415"	-87.7	-136	446	0	1	0	1
"RAND_296"	-14.07	-1000	477	0	1	0	1
"RAND_240"	-9.4	0	846	-87	0	0	1
"RAND_581"	-13.1	0	445	0	0	0	0
"RAND_677"	-28	-417	1000	0	0	0	0
"RAND_86"	-121.4	0	1000	0	1	44	1
"RAND_425"	-85.7	-126	1000	0	0	0	0
"RAND_633"	-25	-328	1000	-13	0	20	1
"RAND_650"	-27.3	-249	1000	0	0	0	0
"RAND_764"	-98.04	-653	1000	0	0	0	0
"RAND_1019"	-12.2	-55	1000	-527	0	96	0
"RAND_283"	-16.2	-182	0	0	1	183	0
"RAND_573"	-6.9	-829	1000	0	1	0	1
"RAND_814"	-15.5	-1000	1000	0	0	0	0
"RAND_537"	-12.4	-1000	1000	0	0	0	0
"RAND_418"	-4.7	-39	475	0	0	0	0
"RAND_510"	-24.2	0	922	-55	1	0	1
"RAND_818"	-4	-103	399	0	1	0	1
"RAND_575"	-22.3	-1000	1000	0	0	0	0
"RAND_565"	0.2	-169	1000	0	0	0	0
"RAND_424"	-72.5	-175	1000	0	0	0	0
"RAND_606"	-5.8	0	1000	0	0	0	0
"RAND_904"	-13.1	-355	1000	0	0	0	0
"RAND_2"	0.7	0	1000	0	0	0	0
"RAND_225"	-17.7	0	1000	0	1	0	1
"RAND_289"	-81.3	-549	1000	0	0	0	0
"RAND_465"	-41.5	-266	1000	0	0	0	0
"RAND_1011"	-19.8	-528	1000	0	0	0	0
"RAND_699"	-13.2	-556	481	0	0	0	0
"RAND_68"	-14.6	-1000	1000	0	0	0	0
"RAND_191"	-1.3	-45	1000	0	1	0	1
"RAND_494"	-16.8	0	1000	0	1	93	1
"RAND_141"	-9.8	-1000	1000	0	1	0	1
"RAND_933"	-12.5	-192	109	0	1	0	1
"RAND_568"	-9.8	-752	499	0	1	0	1
"RAND_352"	-36.1	0	1000	0	1	0	1
"RAND_1093"	-98.1	0	1000	0	0	0	0
"RAND_852"	-24.9	-410	1000	0	0	0	0
"RAND_1079"	-72.37	0	1000	-410	1	0	1
"RAND_312"	-91.8	0	1000	0	0	0	0
"RAND_1001"	-32.1	-264	1000	0	1	0	1
"RAND_685"	-71.6	0	1000	0	0	0	1
"RAND_984"	-51.63	-804	1000	0	0	0	0
"RAND_1114"	-38.2	-676	1000	0	0	0	0
"RAND_741"	-54.26	-71	1000	0	1	0	1
"RAND_200"	-38.9	-447	1000	-4356	0	1633	0
"RAND_177"	-71.5	-343	1000	0	1	0	1
"RAND_531"	-23.5	-262	1000	0	1	0	1
"RAND_671"	-62.8	-608	900	0	0	0	0
"RAND_471"	-2.9	-694	1000	0	1	0	1
"RAND_410"	-21.4	-799	1000	0	1	0	1
"RAND_1089"	-4.5	-164	1000	0	0	0	0
"RAND_92"	-45.6	-163	1000	0	0	0	0
"RAND_341"	-6.3	-179	1000	0	1	0	1
"RAND_476"	-14.5	0	1000	0	1	0	1
"RAND_87"	-33.3	-1000	1000	0	1	0	1
"RAND_846"	-7.3	-154	907	-387	1	0	1
"RAND_104"	-2.4	-160	968	-393	1	10	1
"RAND_844"	-37.4	-50	631	0	1	0	1
"RAND_791"	-1.4	-263	1000	0	1	0	1
"RAND_277"	-46.1	-1000	1000	0	0	0	0
"RAND_815"	-6	-13	1000	0	1	0	1
"RAND_665"	-24.2	-585	1000	0	1	0	1
"RAND_515"	-48.9	-57	1000	0	0	0	0
"RAND_621"	-41.9	-356	1000	0	1	0	1
"RAND_802"	-17.5	-386	1000	0	1	0	1
"RAND_745"	-45.2	-265	1000	-3502	0	2148	1
"RAND_1124"	-28.6	-46	519	0	1	0	1
"RAND_217"	-13.8	0	1000	0	0	0	0
"RAND_768"	-38.2	-800	1000	0	0	0	0
"RAND_199"	-87.5	0	1000	0	0	27	0
"RAND_433"	-32.2	-751	0	0	1	0	1
"RAND_767"	-47.5	-1000	1000	0	1	0	1
"RAND_1112"	-11.6	-223	1000	0	0	0	0
"RAND_273"	-19.8	-1000	1000	0	0	0	0
"RAND_110"	-14.8	-799	1000	0	0	0	0
"RAND_36"	-29.7	-179	1000	0	1	0	1
"RAND_680"	-21.3	0	352	0	1	0	1
"RAND_153"	-0.6	-1000	1000	0	0	0	0
"RAND_696"	-20.1	-475	1000	0	0	0	0
"RAND_1066"	-22.5	0	1000	0	1	83	1
"RAND_381"	-28.8	-727	1000	0	0	0	0
"RAND_639"	-19.31	-729	1000	0	1	0	1
"RAND_97"	-16.4	-311	1000	0	1	0	1
"RAND_1105"	-18.2	0	1000	0	1	0	1
"RAND_48"	-57	-695	1000	0	1	0	1
"RAND_545"	-32	-81	1000	0	1	0	1
"RAND_779"	-73.8	-311	1000	0	0	0	0
"RAND_8"	-11.1	-697	773	-139	1	56	1
"RAND_417"	-9	-616	1000	0	0	0	0
"RAND_396"	-22.2	-1000	1000	0	0	0	0
"RAND_845"	-54	-1000	1000	0	0	0	0
"RAND_1084"	-87.5	-131	1000	0	1	0	1
"RAND_553"	-54.8	-243	1000	0	1	0	0
"RAND_873"	-20.6	-585	790	0	1	0	1
"RAND_709"	-20.6	-117	1000	0	0	0	0
"RAND_681"	-23.8	0	1000	-33	1	41	1
"RAND_853"	-101.29	-984	1000	0	0	0	0
"RAND_653"	-21.1	-1000	933	0	0	0	0
"RAND_61"	-11.5	-22	1000	-76	0	32	1
"RAND_641"	-75	0	1000	0	1	0	1
"RAND_1009"	-21.8	-149	1000	-3749	0	1949	0
"RAND_208"	-5.4	-629	1000	0	0	0	0
"RAND_820"	-4.4	-720	288	0	1	0	1
"RAND_133"	-13.6	-1000	1000	0	0	0	0
"RAND_261"	-4.9	-37	110	0	0	0	0
"RAND_52"	-35.6	-215	1000	-47	0	70	1
"RAND_646"	-36.7	-1000	1000	0	0	0	0
"RAND_542"	-41.2	0	0	-6057	0	0	0
"RAND_34"	-21.3	-1000	1000	0	1	0	1
"RAND_262"	-12.4	-88	1000	0	0	0	0
"RAND_582"	-7.5	0	1000	0	0	0	0
"RAND_890"	-37.9	-32	1000	0	0	0	0
"RAND_811"	-13.8	-506	1000	0	1	0	1
"RAND_965"	-9.3	-481	1000	0	0	0	0
"RAND_505"	-23.2	0	1000	-316	0	118	1
"RAND_258"	-31.1	-61	1000	0	1	0	1
"RAND_1122"	-30.3	-1000	1000	0	0	0	0
"RAND_485"	-18	-1000	1000	0	0	0	0
"RAND_284"	-2.7	-382	1000	0	0	161	0
"RAND_919"	-18.4	0	1000	0	0	0	0
"RAND_463"	-18.6	-211	312	0	1	0	1
"RAND_43"	-15.1	-569	1000	0	1	0	1
"RAND_13"	-37.3	0	1000	0	0	0	0
"RAND_1062"	-3.1	-10	759	0	0	0	0
"RAND_491"	-26.2	-198	996	0	1	0	1
"RAND_979"	-54.5	0	380	0	1	319	0
"RAND_268"	-14.4	0	1000	0	1	0	1
"RAND_23"	-8.4	-535	1000	0	0	0	0
"RAND_910"	-17.6	-299	1000	0	0	0	0
"RAND_659"	-39.6	-3	1000	0	1	0	1
"RAND_949"	0	0	1000	-41	1	366	0
"RAND_944"	-7.09	0	1000	0	1	0	1
"RAND_1096"	-23.8	-293	1000	0	0	0	0
"RAND_187"	-32.8	0	1000	-255	0	0	1
"RAND_521"	-6.3	0	1000	0	0	0	0
"RAND_470"	-26.4	-184	32	-85	0	0	1
"RAND_257"	-14.6	-11	1000	0	0	0	0
"RAND_836"	-1.1	0	1000	-97	1	107	1
