id	SS	PromoterDistance	DistTerm	Distance	sameStrand	DownDistance	sameDownStrand	AAAA/TTTT	AAAC/GTTT	AAAG/CTTT	AAAT/ATTT	AACA/TGTT	AACC/GGTT	AACG/CGTT	AACT/AGTT	AAGA/TCTT	AAGC/GCTT	AAGG/CCTT	AAGT/ACTT	AATA/TATT	AATC/GATT	AATG/CATT	AATT/AATT	ACAA/TTGT	ACAC/GTGT	ACAG/CTGT	ACAT/ATGT	ACCA/TGGT	ACCC/GGGT	ACCG/CGGT	ACCT/AGGT	ACGA/TCGT	ACGC/GCGT	ACGG/CCGT	ACGT/ACGT	ACTA/TAGT	ACTC/GAGT	ACTG/CAGT	AGAA/TTCT	AGAC/GTCT	AGAG/CTCT	AGAT/ATCT	AGCA/TGCT	AGCC/GGCT	AGCG/CGCT	AGCT/AGCT	AGGA/TCCT	AGGC/GCCT	AGGG/CCCT	AGTA/TACT	AGTC/GACT	AGTG/CACT	ATAA/TTAT	ATAC/GTAT	ATAG/CTAT	ATAT/ATAT	ATCA/TGAT	ATCC/GGAT	ATCG/CGAT	ATGA/TCAT	ATGC/GCAT	ATGG/CCAT	ATTA/TAAT	ATTC/GAAT	ATTG/CAAT	CAAA/TTTG	CAAC/GTTG	CAAG/CTTG	CACA/TGTG	CACC/GGTG	CACG/CGTG	CAGA/TCTG	CAGC/GCTG	CAGG/CCTG	CATA/TATG	CATC/GATG	CATG/CATG	CCAA/TTGG	CCAC/GTGG	CCAG/CTGG	CCCA/TGGG	CCCC/GGGG	CCCG/CGGG	CCGA/TCGG	CCGC/GCGG	CCGG/CCGG	CCTA/TAGG	CCTC/GAGG	CGAA/TTCG	CGAC/GTCG	CGAG/CTCG	CGCA/TGCG	CGCC/GGCG	CGCG/CGCG	CGGA/TCCG	CGGC/GCCG	CGTA/TACG	CGTC/GACG	CTAA/TTAG	CTAC/GTAG	CTAG/CTAG	CTCA/TGAG	CTCC/GGAG	CTGA/TCAG	CTGC/GCAG	CTTA/TAAG	CTTC/GAAG	GAAA/TTTC	GAAC/GTTC	GACA/TGTC	GACC/GGTC	GAGA/TCTC	GAGC/GCTC	GATA/TATC	GATC/GATC	GCAA/TTGC	GCAC/GTGC	GCCA/TGGC	GCCC/GGGC	GCGA/TCGC	GCGC/GCGC	GCTA/TAGC	GGAA/TTCC	GGAC/GTCC	GGCA/TGCC	GGCC/GGCC	GGGA/TCCC	GGTA/TACC	GTAA/TTAC	GTAC/GTAC	GTCA/TGAC	GTGA/TCAC	GTTA/TAAC	TAAA/TTTA	TACA/TGTA	TAGA/TCTA	TATA/TATA	TCAA/TTGA	TCCA/TGGA	TCGA/TCGA	TGAA/TTCA	TGCA/TGCA	TTAA/TTAA	Class
s678220	-4.6	0	770	-826	0	191	0	0.025	0.0375	0	0.025	0.0375	0	0	0.0375	0	0	0	0.0125	0.05	0.0125	0.025	0.0125	0.0375	0.0625	0.0125	0.025	0	0	0	0	0.0125	0	0	0	0.0125	0	0.0125	0.0125	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0375	0	0	0.0125	0.0125	0	0.0125	0	0	0	0.0375	0.0375	0.0125	0.0125	0.0125	0.0125	0.075	0	0.0125	0	0	0	0	0	0	0.0125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0125	0	0	0	0	0	0	0	0	0.0125	0	0	0	0	0	0.025	0	0	0.025	0.025	0.05	0.025	0.0125	0	0	0.0125	0	0.0125	0	0.0125	1
s708326	-62.4	0	0	-107	1	274	1	0.047080979	0.013182674	0.026365348	0.030131827	0.013182674	0.005649718	0.003766478	0.020715631	0.011299435	0.003766478	0.015065913	0.018832392	0.018832392	0.003766478	0.011299435	0.013182674	0.018832392	0.005649718	0.001883239	0.009416196	0.009416196	0.005649718	0.001883239	0.005649718	0.001883239	0.001883239	0.001883239	0	0.011299435	0.013182674	0.005649718	0.009416196	0.001883239	0.003766478	0.007532957	0.011299435	0	0	0.003766478	0.009416196	0	0.009416196	0.016949153	0	0.011299435	0.024482109	0.013182674	0.007532957	0.011299435	0.009416196	0.007532957	0.001883239	0.007532957	0.009416196	0.005649718	0.016949153	0.009416196	0.003766478	0.020715631	0.009416196	0.003766478	0.003766478	0.001883239	0.001883239	0	0.003766478	0.003766478	0.009416196	0.009416196	0.001883239	0.011299435	0.009416196	0.003766478	0.007532957	0.001883239	0	0.001883239	0	0	0	0.005649718	0.003766478	0	0.001883239	0	0.001883239	0	0	0.001883239	0	0	0.009416196	0.011299435	0	0.007532957	0.011299435	0.005649718	0.001883239	0.018832392	0	0.013182674	0.005649718	0.001883239	0	0.005649718	0	0.009416196	0.001883239	0.001883239	0.001883239	0.003766478	0	0	0	0.011299435	0.011299435	0	0.003766478	0	0.011299435	0.015065913	0.020715631	0.001883239	0	0.001883239	0.015065913	0.037664783	0.016949153	0.005649718	0.015065913	0.005649718	0.009416196	0.001883239	0.003766478	0	0.016949153	1
s802948	-6.6	-186	165	-210	0	170	0	0.0375	0	0.0125	0.0375	0	0	0	0	0.025	0.0125	0	0.0125	0.075	0.025	0.0125	0	0.0125	0.025	0.0125	0	0	0	0	0	0	0	0	0	0	0.0125	0.025	0.0125	0	0	0.0375	0.0125	0	0	0	0	0	0	0.0375	0	0.0125	0.0375	0.025	0	0.025	0	0	0	0.025	0	0.0125	0.025	0.025	0.025	0	0	0	0.025	0	0	0	0	0	0.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0125	0.0125	0	0.0125	0.025	0.0125	0.0125	0	0	0	0.0125	0	0.0125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0375	0	0	0.0125	0	0.0375	0.025	0.0125	0	0.0125	0.0125	0	0.0375	0	0	1
s855385	-20.8	0	949	0	0	0	0	0.010638298	0.031914894	0.010638298	0.021276596	0.031914894	0	0.010638298	0	0	0	0	0.010638298	0.021276596	0.021276596	0.031914894	0	0.021276596	0	0.010638298	0.021276596	0.010638298	0	0	0	0	0.031914894	0	0	0	0	0	0.021276596	0.010638298	0	0.010638298	0	0	0.042553191	0	0.010638298	0	0	0	0	0.010638298	0.021276596	0.021276596	0.021276596	0	0	0	0	0	0	0.031914894	0.010638298	0.031914894	0.010638298	0	0.010638298	0	0	0	0	0.010638298	0.010638298	0	0.021276596	0	0	0	0	0	0.010638298	0	0	0	0	0	0	0.010638298	0.010638298	0	0.010638298	0.021276596	0	0	0	0	0.021276596	0	0.021276596	0.010638298	0	0	0.010638298	0	0.010638298	0	0	0.021276596	0	0.010638298	0	0	0.010638298	0	0	0	0.010638298	0	0	0.021276596	0	0.021276596	0.021276596	0	0	0	0.010638298	0.010638298	0.010638298	0	0	0	0	0.042553191	0.010638298	0.031914894	0.010638298	0	0.010638298	0	0	0	0	1
s855393	-20.8	0	957	0	0	0	0	0.02020202	0.03030303	0.02020202	0.03030303	0.03030303	0	0	0	0	0	0	0.01010101	0.02020202	0.03030303	0.03030303	0	0.01010101	0	0.01010101	0.02020202	0.01010101	0	0	0	0.01010101	0.03030303	0	0	0	0	0	0.02020202	0	0	0.01010101	0	0	0.04040404	0	0.01010101	0	0	0	0	0.01010101	0.02020202	0.02020202	0.02020202	0	0	0.01010101	0.01010101	0	0	0.03030303	0.01010101	0.03030303	0.01010101	0.01010101	0	0	0	0	0	0	0.01010101	0	0.02020202	0	0	0.01010101	0	0	0.01010101	0	0	0	0	0	0	0.01010101	0.01010101	0	0.01010101	0.01010101	0	0	0	0	0.03030303	0	0.02020202	0.01010101	0	0	0.01010101	0	0	0	0	0.02020202	0	0	0	0	0.01010101	0	0	0	0.01010101	0	0	0.02020202	0	0.02020202	0.02020202	0	0	0	0.01010101	0.01010101	0.02020202	0	0	0	0	0.050505051	0.01010101	0.03030303	0.01010101	0	0.02020202	0	0	0	0	1
s859444	-2.4	0	8	-39	0	129	1	0.0125	0	0.025	0.025	0	0	0	0.025	0.025	0.0125	0	0	0.05	0.0125	0.0125	0	0	0	0.0125	0.0125	0	0	0	0	0	0	0	0	0.025	0.0125	0	0.0375	0	0.025	0.025	0	0	0.0125	0	0	0	0	0.0125	0	0	0.05	0	0.025	0.0125	0.025	0	0.0125	0.025	0	0	0	0.05	0	0.0125	0	0	0.025	0	0	0.025	0	0	0.0125	0.0125	0	0	0.025	0	0.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0125	0	0.0125	0	0.0125	0	0.0125	0.0125	0.0125	0	0	0	0.025	0	0.0125	0.0125	0	0	0	0	0.0125	0	0	0.025	0	0	0	0.025	0	0	0	0	0	0.025	0.025	0	0.0125	0.0125	0.0125	0	0	0.0125	0	0	1
s907576	-21.4	-12	0	0	1	0	1	0.039525692	0.011857708	0.011857708	0.043478261	0.003952569	0.003952569	0.007905138	0.011857708	0.011857708	0	0	0.011857708	0.031620553	0.015810277	0.027667984	0.011857708	0.011857708	0.003952569	0.003952569	0.007905138	0.007905138	0.003952569	0	0.003952569	0.007905138	0	0.003952569	0	0.019762846	0.003952569	0.003952569	0.015810277	0.003952569	0	0.007905138	0.015810277	0	0	0	0.003952569	0	0.003952569	0.011857708	0.007905138	0.007905138	0.039525692	0.003952569	0.019762846	0.011857708	0.015810277	0.003952569	0.011857708	0.023715415	0.003952569	0.007905138	0.019762846	0.015810277	0.019762846	0.007905138	0.003952569	0	0.007905138	0.007905138	0	0	0	0	0.011857708	0.003952569	0	0.003952569	0.007905138	0	0.003952569	0.003952569	0.003952569	0	0	0	0.011857708	0	0.003952569	0	0	0	0	0	0	0	0.003952569	0	0.007905138	0.015810277	0.007905138	0	0.007905138	0	0	0.003952569	0.007905138	0.015810277	0.003952569	0.003952569	0	0.003952569	0	0.019762846	0	0.003952569	0.007905138	0	0	0	0	0.015810277	0.003952569	0.003952569	0	0	0.007905138	0.003952569	0.011857708	0	0.003952569	0.003952569	0.007905138	0.04743083	0.011857708	0.011857708	0.011857708	0.011857708	0.007905138	0.003952569	0.019762846	0	0.007905138	1
s981621	-19.2	0	0	-78	1	12	0	0.102803738	0.037383178	0.037383178	0.028037383	0.028037383	0.009345794	0	0.018691589	0.009345794	0.018691589	0.028037383	0	0	0.009345794	0.028037383	0	0.018691589	0	0	0.009345794	0	0	0.009345794	0	0	0	0	0	0.028037383	0.018691589	0	0.018691589	0	0	0	0.009345794	0	0	0.018691589	0	0	0.028037383	0.009345794	0	0.018691589	0	0	0	0	0	0.009345794	0	0.009345794	0	0.009345794	0	0.009345794	0	0.018691589	0.009345794	0.009345794	0	0	0	0	0	0	0	0	0	0.009345794	0	0	0.009345794	0	0	0	0.018691589	0	0	0	0	0	0	0.018691589	0	0	0.009345794	0	0	0	0.028037383	0	0.018691589	0	0.018691589	0	0	0.009345794	0	0.046728972	0	0	0	0	0	0	0	0.009345794	0.018691589	0	0	0	0	0.028037383	0.028037383	0	0	0	0.037383178	0	0.009345794	0	0	0	0.009345794	0.028037383	0	0.009345794	0	0	0.009345794	0	0.009345794	0	0	1
s1152549	-73.1	-2	1000	-75	0	93	1	0.035616438	0.019178082	0.01369863	0.049315068	0.01369863	0	0.010958904	0.010958904	0.019178082	0.008219178	0.002739726	0.01369863	0.046575342	0.030136986	0.01369863	0.005479452	0.010958904	0	0.008219178	0.002739726	0.002739726	0	0	0.002739726	0	0	0	0.008219178	0.008219178	0.002739726	0.005479452	0.01369863	0.008219178	0.002739726	0.005479452	0.005479452	0	0	0.002739726	0.002739726	0	0.010958904	0.005479452	0.005479452	0.008219178	0.035616438	0.002739726	0.010958904	0.019178082	0.030136986	0.01369863	0	0.010958904	0.010958904	0.005479452	0.019178082	0.016438356	0.016438356	0.02739726	0.005479452	0.01369863	0.002739726	0.002739726	0	0.005479452	0	0.005479452	0.010958904	0.005479452	0	0.002739726	0.005479452	0	0.005479452	0	0	0	0	0	0.008219178	0	0	0	0	0	0	0	0	0	0.002739726	0.002739726	0.010958904	0.002739726	0	0	0	0.005479452	0.002739726	0.016438356	0	0.021917808	0.002739726	0.005479452	0	0	0	0.01369863	0	0.010958904	0.008219178	0	0	0	0	0.002739726	0.010958904	0	0	0	0.016438356	0.002739726	0.005479452	0	0.005479452	0	0.008219178	0.030136986	0	0.005479452	0.008219178	0.038356164	0.005479452	0	0.019178082	0.01369863	0.010958904	1
s1152768	-32.3	-221	1000	-294	0	93	1	0.034246575	0.01369863	0.006849315	0.047945205	0.01369863	0	0.01369863	0.006849315	0.01369863	0.020547945	0	0.006849315	0.04109589	0.02739726	0.020547945	0	0.01369863	0	0.01369863	0.006849315	0.006849315	0	0	0	0	0	0	0.006849315	0	0.006849315	0	0.01369863	0	0.006849315	0.006849315	0.01369863	0	0	0.006849315	0.006849315	0	0.020547945	0	0	0.006849315	0.02739726	0	0.01369863	0.020547945	0.034246575	0.01369863	0	0.02739726	0.01369863	0	0.01369863	0.020547945	0.006849315	0.01369863	0.01369863	0.020547945	0.006849315	0	0	0.006849315	0	0.01369863	0.01369863	0.01369863	0	0	0.01369863	0	0.006849315	0	0	0	0	0	0.01369863	0	0	0	0	0	0	0	0	0	0	0	0.006849315	0.006849315	0	0	0	0	0	0.01369863	0	0.034246575	0	0.01369863	0	0	0	0.01369863	0	0	0	0	0	0	0	0.006849315	0.020547945	0	0	0	0.02739726	0.006849315	0	0	0.01369863	0	0.006849315	0.01369863	0	0.006849315	0.006849315	0.04109589	0	0	0.020547945	0	0.006849315	1
s1179807	-41.5	-2	66	-65	1	159	0	0.010928962	0.010928962	0.005464481	0.016393443	0.010928962	0.010928962	0.005464481	0.010928962	0.021857923	0.005464481	0.010928962	0.005464481	0.010928962	0.010928962	0.010928962	0.005464481	0.010928962	0	0.010928962	0.021857923	0.010928962	0	0.005464481	0.016393443	0	0.005464481	0.005464481	0.005464481	0	0.005464481	0.016393443	0.010928962	0.010928962	0.005464481	0.005464481	0	0.005464481	0.005464481	0	0.010928962	0	0	0.005464481	0.005464481	0.005464481	0.016393443	0.016393443	0.005464481	0	0	0.010928962	0.016393443	0.005464481	0.005464481	0.005464481	0	0.021857923	0.005464481	0.005464481	0.016393443	0.010928962	0	0.016393443	0	0.005464481	0	0.005464481	0.016393443	0.010928962	0	0.021857923	0.016393443	0	0.005464481	0.010928962	0.005464481	0.010928962	0.005464481	0	0.005464481	0.005464481	0.016393443	0	0.010928962	0.010928962	0.005464481	0	0.005464481	0.005464481	0.010928962	0.005464481	0.005464481	0	0	0	0	0.010928962	0.005464481	0.016393443	0.010928962	0.016393443	0.005464481	0.005464481	0.005464481	0.005464481	0	0.010928962	0	0.005464481	0.005464481	0.010928962	0.005464481	0.010928962	0	0.005464481	0.016393443	0.005464481	0.010928962	0	0.005464481	0	0.005464481	0.010928962	0.005464481	0	0.010928962	0.010928962	0.027322404	0	0	0	0.016393443	0.010928962	0.010928962	0	0.005464481	1
s1180826	-64.69	0	1000	0	0	84	1	0.047058824	0.014117647	0.018823529	0.018823529	0.016470588	0.004705882	0.004705882	0.014117647	0.016470588	0.007058824	0.009411765	0.011764706	0.016470588	0.007058824	0.018823529	0.004705882	0.011764706	0.009411765	0.004705882	0.011764706	0.007058824	0	0.004705882	0	0.007058824	0.004705882	0.002352941	0	0.004705882	0.007058824	0.011764706	0.016470588	0.004705882	0.004705882	0.007058824	0.009411765	0.007058824	0.007058824	0.002352941	0.002352941	0.004705882	0.004705882	0.011764706	0.007058824	0.002352941	0.016470588	0.004705882	0.007058824	0.014117647	0.004705882	0.007058824	0.004705882	0.011764706	0.014117647	0.009411765	0.011764706	0.009411765	0.011764706	0.023529412	0.011764706	0.004705882	0.004705882	0.002352941	0.007058824	0.002352941	0.002352941	0	0.011764706	0.007058824	0.004705882	0.018823529	0.002352941	0.007058824	0.004705882	0.002352941	0	0.004705882	0.002352941	0	0	0.002352941	0.011764706	0.002352941	0.002352941	0.007058824	0.007058824	0.002352941	0	0.004705882	0	0.002352941	0.007058824	0.004705882	0.002352941	0.009411765	0.007058824	0.004705882	0	0.011764706	0.009411765	0.016470588	0.004705882	0.004705882	0	0.007058824	0.007058824	0.009411765	0	0.016470588	0	0.011764706	0.002352941	0.009411765	0.004705882	0.011764706	0.004705882	0.004705882	0.009411765	0	0.007058824	0.004705882	0.014117647	0.002352941	0.002352941	0.004705882	0.009411765	0.009411765	0.011764706	0.007058824	0.009411765	0.004705882	0.014117647	0	0.009411765	0.002352941	0.002352941	1
s1275547	-52	0	0	-6	0	35	1	0.076923077	0.019230769	0.011538462	0.034615385	0.015384615	0.019230769	0	0	0.003846154	0.015384615	0.003846154	0.015384615	0.023076923	0.019230769	0.011538462	0.015384615	0.015384615	0.003846154	0	0.003846154	0.023076923	0	0	0	0	0.003846154	0	0	0.003846154	0.003846154	0.007692308	0.015384615	0	0.011538462	0.007692308	0.007692308	0.003846154	0.003846154	0.003846154	0.019230769	0.003846154	0	0.003846154	0.011538462	0.015384615	0.015384615	0	0.015384615	0.007692308	0.019230769	0.011538462	0.003846154	0.019230769	0	0.003846154	0.019230769	0.015384615	0.015384615	0.019230769	0.011538462	0.007692308	0.003846154	0.003846154	0	0	0.003846154	0	0.003846154	0.011538462	0	0.023076923	0.003846154	0.003846154	0.003846154	0	0	0	0	0	0.011538462	0.007692308	0.003846154	0.003846154	0	0	0.003846154	0	0	0	0	0.003846154	0.019230769	0	0.003846154	0.007692308	0	0	0.007692308	0.019230769	0	0.023076923	0	0	0	0.007692308	0	0.011538462	0	0.007692308	0.007692308	0.003846154	0	0.003846154	0	0.003846154	0.003846154	0.011538462	0	0	0.003846154	0	0.007692308	0	0	0.007692308	0.003846154	0.023076923	0.003846154	0.023076923	0.003846154	0.007692308	0.003846154	0.003846154	0.007692308	0.007692308	0.011538462	1
s1276713	-49.5	0	1000	-21	1	105	0	0.087576375	0.012219959	0.016293279	0.042769857	0.014256619	0.00407332	0.00407332	0.00814664	0.016293279	0.012219959	0.00610998	0.016293279	0.020366599	0.010183299	0.016293279	0.018329939	0.020366599	0.00610998	0.00407332	0.00407332	0.00814664	0.00203666	0	0.00814664	0.00203666	0.00407332	0	0	0.00610998	0.00407332	0.00407332	0.012219959	0.00610998	0.00610998	0.00610998	0.010183299	0.00814664	0.00610998	0	0.00610998	0.00407332	0	0.00814664	0.00407332	0.010183299	0.028513238	0.00814664	0.010183299	0.00814664	0.00610998	0.00203666	0.00203666	0.010183299	0.00610998	0.00814664	0.020366599	0.00407332	0.016293279	0.018329939	0.00203666	0.012219959	0.00610998	0.00610998	0	0.00407332	0.00407332	0	0.00814664	0.00407332	0	0.00610998	0.00407332	0.00407332	0.00407332	0	0.00203666	0.00203666	0.00203666	0	0.00407332	0.00814664	0.00203666	0	0.00203666	0.00203666	0	0.00203666	0	0.00203666	0.00203666	0	0.010183299	0.00203666	0	0.00203666	0.00610998	0.00407332	0	0.020366599	0.00203666	0.018329939	0.00814664	0.00814664	0.00203666	0.00407332	0	0.00203666	0	0.00814664	0.00814664	0.00610998	0.00203666	0.00203666	0.00203666	0.00814664	0.00407332	0	0.00610998	0	0.00203666	0.00610998	0.00814664	0.00203666	0.00814664	0.00407332	0.00814664	0.034623218	0.00610998	0.00610998	0.016293279	0.012219959	0.00407332	0	0.014256619	0.00203666	0.018329939	1
s1359202	-44.7	-641	0	-100	0	0	0	0.067901235	0.027777778	0.015432099	0.015432099	0.027777778	0.015432099	0.00617284	0.00617284	0.00308642	0.009259259	0.00617284	0.018518519	0.009259259	0.012345679	0.009259259	0.009259259	0.012345679	0.009259259	0.009259259	0.012345679	0.009259259	0	0.00308642	0.012345679	0.00617284	0.00308642	0.00617284	0.00617284	0	0.00617284	0.00617284	0.009259259	0.00617284	0.00617284	0.00617284	0.018518519	0.00617284	0	0	0.00617284	0.00617284	0	0.012345679	0.00308642	0.009259259	0.00617284	0.00617284	0.00308642	0.00308642	0.00308642	0.00617284	0.00308642	0.00617284	0.00617284	0.00617284	0.015432099	0.012345679	0.00617284	0.018518519	0.009259259	0.009259259	0.009259259	0	0.012345679	0.012345679	0.00617284	0.009259259	0.00617284	0	0.00617284	0.00617284	0.009259259	0.00617284	0.009259259	0.00308642	0	0	0.00308642	0	0.009259259	0	0.00617284	0.00308642	0	0.00617284	0.00617284	0	0	0.00617284	0.00617284	0.00308642	0.018518519	0.00617284	0	0	0.00308642	0.00308642	0.012345679	0.00617284	0.00617284	0.015432099	0.009259259	0.00617284	0.00308642	0.00308642	0	0.00617284	0	0.009259259	0.009259259	0	0.00617284	0.00617284	0	0.009259259	0.00617284	0.00308642	0.00617284	0	0.00308642	0.00617284	0.012345679	0	0.00308642	0.00308642	0.009259259	0.024691358	0	0.009259259	0	0.015432099	0.009259259	0	0.021604938	0.00308642	0.009259259	1
s1399363	-20.4	-167	0	-37	1	266	1	0.059701493	0.014925373	0.014925373	0	0	0	0	0.014925373	0.029850746	0	0	0	0	0	0	0	0	0	0	0.029850746	0	0.044776119	0	0	0	0	0	0	0.014925373	0.029850746	0	0	0.014925373	0.029850746	0.044776119	0.029850746	0	0	0	0	0	0.029850746	0.029850746	0	0	0	0.014925373	0	0	0	0.014925373	0	0	0	0.014925373	0	0	0	0	0	0.014925373	0	0.014925373	0	0	0.014925373	0	0.014925373	0.029850746	0	0.014925373	0	0	0.014925373	0.014925373	0.014925373	0.014925373	0	0	0.029850746	0	0	0	0.014925373	0	0	0	0	0	0	0	0.014925373	0.014925373	0.029850746	0	0.014925373	0	0.014925373	0	0	0	0	0.014925373	0	0.014925373	0.014925373	0	0.014925373	0	0.014925373	0	0	0	0	0	0	0	0	0	0.014925373	0.029850746	0	0.014925373	0	0	0	0.014925373	0.014925373	0.044776119	0	0	0.014925373	0	0	0	0	1
s1399447	-26	0	22	-121	0	82	0	0.05988024	0.017964072	0.017964072	0.023952096	0.017964072	0.011976048	0.017964072	0.011976048	0.005988024	0.005988024	0	0.017964072	0.02994012	0.017964072	0.023952096	0	0.011976048	0.005988024	0	0.011976048	0.005988024	0.005988024	0.005988024	0	0.005988024	0.005988024	0	0.005988024	0.011976048	0.005988024	0	0.005988024	0.011976048	0.005988024	0.005988024	0.005988024	0	0	0	0.005988024	0	0	0.005988024	0.011976048	0.005988024	0.035928144	0.011976048	0	0.005988024	0.005988024	0.005988024	0.017964072	0.011976048	0.005988024	0	0.035928144	0	0.011976048	0.005988024	0.011976048	0.005988024	0	0	0	0.017964072	0	0	0.005988024	0	0	0.011976048	0	0.005988024	0.005988024	0.005988024	0.005988024	0.005988024	0.005988024	0.005988024	0	0.005988024	0.005988024	0.005988024	0	0.005988024	0	0.011976048	0.005988024	0.005988024	0	0.005988024	0.005988024	0.005988024	0	0.005988024	0.005988024	0.011976048	0	0	0.005988024	0.011976048	0.011976048	0.005988024	0	0.005988024	0	0.017964072	0	0.005988024	0	0	0.005988024	0.017964072	0	0	0.005988024	0	0	0.005988024	0	0.005988024	0	0	0.005988024	0	0.017964072	0.035928144	0.005988024	0	0.005988024	0.005988024	0.005988024	0	0.011976048	0	0.023952096	1
s1546336	-51.7	-6	0	-115	1	77	1	0.026041667	0.020833333	0.010416667	0.010416667	0.005208333	0.026041667	0.010416667	0.010416667	0	0.010416667	0.015625	0.005208333	0.010416667	0.010416667	0.005208333	0.010416667	0.005208333	0.005208333	0.005208333	0.010416667	0	0.020833333	0.015625	0.010416667	0.010416667	0	0.010416667	0	0.005208333	0.005208333	0	0	0.005208333	0.010416667	0	0.010416667	0	0.005208333	0.005208333	0.020833333	0.005208333	0.015625	0	0	0.005208333	0.005208333	0.010416667	0.005208333	0.010416667	0.005208333	0.005208333	0.010416667	0	0.005208333	0	0.010416667	0.010416667	0.015625	0.015625	0	0.005208333	0.010416667	0.010416667	0.005208333	0.005208333	0	0.010416667	0	0	0.005208333	0.010416667	0.005208333	0	0.010416667	0.005208333	0.005208333	0.005208333	0.010416667	0.005208333	0.020833333	0.005208333	0.010416667	0	0.005208333	0.005208333	0.010416667	0.005208333	0.005208333	0.010416667	0.005208333	0	0.015625	0	0.005208333	0.005208333	0.010416667	0.005208333	0.005208333	0	0.015625	0.010416667	0.026041667	0.005208333	0	0.005208333	0.015625	0.010416667	0	0.005208333	0.015625	0	0	0	0.010416667	0	0.026041667	0	0.005208333	0	0.010416667	0.010416667	0	0.005208333	0	0.005208333	0.005208333	0.015625	0.005208333	0.005208333	0.010416667	0.015625	0.005208333	0.005208333	0.015625	0.005208333	0.005208333	1
s1584586	-15.96	0	0	0	0	42	0	0.095890411	0.01826484	0.01826484	0.0456621	0.02739726	0	0	0.00456621	0.01369863	0	0.00456621	0.00913242	0.03652968	0.01369863	0.00913242	0.00456621	0.01369863	0.00913242	0.01369863	0.00913242	0	0	0.00456621	0.01369863	0.00456621	0	0	0	0.01369863	0	0	0.01369863	0.00913242	0.00456621	0.01369863	0.00456621	0	0	0.01369863	0.00913242	0	0	0.00456621	0	0.01369863	0.02739726	0.00456621	0.03196347	0.00913242	0.00913242	0.00456621	0	0.01369863	0.00456621	0.00456621	0.00913242	0.00913242	0.00456621	0.01369863	0.00456621	0	0.00456621	0.01369863	0	0.01826484	0	0.00456621	0.01369863	0.00913242	0	0	0.00456621	0	0	0	0	0	0.00456621	0	0.00913242	0.00456621	0.00456621	0	0	0.00456621	0	0	0	0	0	0.00456621	0.01826484	0	0.00456621	0	0.00456621	0.00456621	0.00456621	0	0.00913242	0.02739726	0	0.00913242	0	0.00456621	0	0.00456621	0	0.00913242	0.00913242	0	0	0	0	0.03196347	0.00913242	0	0	0	0	0.00456621	0.00456621	0	0.00456621	0.00913242	0.00913242	0.04109589	0	0.00456621	0.01369863	0	0.00913242	0	0.01369863	0.00913242	0.00456621	1
s1702373	-16.58	0	1000	-82	1	142	1	0.028248588	0.016949153	0.016949153	0.04519774	0.011299435	0.005649718	0.011299435	0.011299435	0.005649718	0.005649718	0.02259887	0.011299435	0.050847458	0	0.016949153	0.016949153	0.02259887	0	0	0	0.016949153	0	0.005649718	0	0.005649718	0	0	0.005649718	0.005649718	0.005649718	0	0.005649718	0.005649718	0.005649718	0	0.005649718	0	0.005649718	0	0.016949153	0.005649718	0.005649718	0	0.005649718	0.005649718	0.056497175	0.005649718	0.005649718	0.011299435	0	0	0.005649718	0.011299435	0.011299435	0.011299435	0.033898305	0.016949153	0.005649718	0.028248588	0.005649718	0.011299435	0	0.011299435	0	0	0	0	0.011299435	0.005649718	0	0.005649718	0.005649718	0	0	0	0	0	0	0.005649718	0	0.005649718	0.005649718	0	0.005649718	0.005649718	0	0.005649718	0.005649718	0	0	0.005649718	0.005649718	0	0	0	0.011299435	0	0	0.005649718	0.011299435	0.011299435	0.005649718	0.005649718	0.005649718	0.005649718	0.005649718	0	0	0.016949153	0	0	0	0.011299435	0.005649718	0	0.011299435	0.011299435	0.005649718	0	0.005649718	0	0	0	0.005649718	0.011299435	0.005649718	0.039548023	0.005649718	0.005649718	0.016949153	0.005649718	0.005649718	0	0.02259887	0.005649718	0.011299435	1
